Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,wind_speed_squared,humidity_times_windspeed,pressure_change_3h,humidity_change_3h,wind_speed_change_3h,Station Name_Foster Weather Station,Station Name_Oak Street Weather Station
-5.4,82.0,0.0,0.0,60.1,0.0,118,3.4,4.9,1003.0,0.0,342.0,14.8,11.56,278.8,-1.3999999999999773,3.0,2.5999999999999996,True,False
-5.4,85.0,0.0,0.0,60.1,0.0,108,3.6,5.4,1004.1,3.0,342.0,11.9,12.96,306.0,-1.0,2.0,0.6000000000000001,False,True
-5.8,86.0,0.0,0.0,60.4,0.0,111,2.9,4.8,1003.3,3.0,342.0,12.0,8.41,249.4,-0.8000000000000682,6.0,-0.1,False,True
-5.2,81.0,0.0,0.0,72.8,0.0,114,5.5,5.9,1002.0,0.0,342.0,15.2,30.25,445.5,-1.0,-1.0,2.1,True,False
-5.8,81.0,0.0,0.0,61.1,0.0,115,2.5,2.8,1001.7,0.0,342.0,15.2,6.25,202.5,-2.3999999999999773,-4.0,-1.1,True,False
-5.8,88.0,0.0,0.0,61.1,0.0,96,2.7,4.3,1002.6,3.0,342.0,12.0,7.290000000000001,237.6,-0.6999999999999318,2.0,-0.1999999999999997,False,True
-5.4,82.0,0.0,0.0,63.0,0.0,85,2.8,3.0,1000.7,0.0,342.0,14.8,7.839999999999999,229.6,-1.2999999999999543,1.0,-2.7,True,False
-5.4,89.0,0.0,0.0,63.0,0.0,108,4.2,7.5,1001.9,3.0,342.0,12.0,17.64,373.8,0.1999999999999318,8.0,1.7000000000000002,False,True
-5.0,83.0,0.0,0.0,64.0,0.0,92,3.2,3.5,999.7,0.0,342.0,14.8,10.240000000000002,265.6,-2.8999999999999773,-5.0,0.5,True,False
-5.0,89.0,0.0,0.0,64.0,0.0,112,3.5,4.8,1000.6,3.0,342.0,11.8,12.25,311.5,-0.1000000000000227,7.0,0.7000000000000002,False,True
-4.5,90.0,0.0,0.0,65.9,0.0,108,3.1,4.8,999.3,3.0,342.0,12.0,9.61,279.0,-2.6000000000000227,1.0,-1.1,False,True
-3.5,84.0,0.0,0.0,72.8,0.0,92,3.4,3.6,998.3,0.0,342.0,14.8,11.56,285.59999999999997,-1.400000000000091,1.0,0.1999999999999997,True,False
-3.7,84.0,0.0,0.0,72.8,0.0,72,3.5,3.7,997.3,0.0,342.0,14.8,12.25,294.0,-3.300000000000068,-5.0,0.0,True,False
-4.3,90.0,0.0,0.0,68.1,0.0,103,2.4,4.0,998.4,3.0,342.0,12.0,5.76,216.0,-0.8999999999999773,0.0,-0.7000000000000002,False,True
-3.4,84.0,0.0,0.0,72.8,0.0,47,3.3,3.5,997.6,0.0,342.0,15.2,10.89,277.2,-0.6999999999999318,0.0,-0.1,True,False
-3.9,91.0,0.0,0.0,69.7,0.0,94,1.7,1.9,998.6,3.0,342.0,12.0,2.8899999999999997,154.7,1.3000000000000682,7.0,-1.8,False,True
-3.3,91.0,0.0,0.0,70.6,0.0,48,3.3,4.0,998.8,4.0,342.0,11.9,10.89,300.3,0.3999999999999772,1.0,0.8999999999999999,False,True
-3.4,84.0,0.0,0.0,72.8,0.0,46,2.1,2.4,997.6,0.0,342.0,15.2,4.41,176.4,0.0,0.0,-1.1999999999999995,True,False
-3.2,91.0,0.0,0.0,71.0,0.0,72,2.2,2.5,998.6,24.0,342.0,12.1,4.840000000000001,200.2,0.0,0.0,0.5000000000000002,False,True
-3.2,84.0,0.0,0.0,71.0,0.0,23,2.8,3.0,997.6,0.0,342.0,15.2,7.839999999999999,235.2,-1.1999999999999318,-7.0,-0.5,True,False
-3.0,91.0,0.0,0.0,71.9,0.0,32,1.0,1.4,998.8,37.0,342.0,12.0,1.0,91.0,1.1999999999999318,7.0,-1.1,False,True
-3.0,84.0,0.0,0.0,71.9,0.0,10,5.1,5.8,997.6,0.0,342.0,15.1,26.01,428.4,-1.0,-7.0,2.8999999999999995,True,False
-4.8,84.0,0.0,0.0,72.8,0.0,20,3.9,4.6,998.0,0.0,342.0,14.8,15.21,327.59999999999997,0.3999999999999772,0.0,1.1,True,False
-2.6,92.0,0.0,0.0,72.0,0.0,18,4.9,6.7,999.0,101.0,342.0,12.0,24.010000000000005,450.8,0.2000000000000454,1.0,3.9,False,True
-2.9,92.0,0.0,0.0,72.1,0.0,15,4.6,6.8,999.3,53.0,342.0,12.0,21.159999999999997,423.2,1.6999999999999318,8.0,-0.5,False,True
-5.0,83.0,0.0,0.0,72.8,0.0,10,5.85,9.1,998.0,0.0,342.0,14.8,34.2225,485.5499999999999,0.0,-1.0,1.9499999999999995,True,False
-3.2,92.0,0.0,0.0,72.5,0.0,26,5.85,7.4,999.2,75.0,342.0,11.9,34.2225,538.1999999999999,0.2000000000000454,0.0,0.9499999999999992,False,True
-3.2,80.0,0.0,0.0,72.5,0.0,4,5.85,9.7,997.6,0.0,342.0,14.8,34.2225,468.0,-1.6999999999999318,-12.0,1.25,True,False
-3.2,92.0,0.0,0.0,72.7,0.0,20,4.6,6.0,998.8,132.0,342.0,12.0,21.159999999999997,423.2,0.7999999999999545,9.0,-1.25,False,True
-3.2,80.0,0.0,0.0,72.7,0.0,1,5.85,8.4,997.6,0.0,342.0,14.8,34.2225,468.0,-1.6000000000000227,-12.0,0.0,True,False
-5.4,72.0,0.0,0.0,63.0,0.0,8,5.85,8.2,997.3,0.0,342.0,14.8,34.2225,421.2,-0.3000000000000682,-8.0,0.0,True,False
-3.5,90.0,0.0,0.0,72.8,0.0,22,5.85,8.1,998.9,82.0,342.0,12.0,34.2225,526.5,0.1000000000000227,-2.0,1.25,False,True
-3.5,82.0,0.0,0.0,72.8,0.0,24,5.85,8.2,999.3,51.0,342.0,12.0,34.2225,479.7,1.6999999999999318,2.0,0.0,False,True
-5.0,69.0,0.0,0.0,64.0,0.0,352,5.85,7.7,998.0,0.0,342.0,15.2,34.2225,403.65,0.7000000000000455,-3.0,0.0,True,False
-3.7,77.0,0.0,0.0,72.8,0.0,21,5.0,5.8,999.6,28.0,342.0,12.1,25.0,385.0,0.7000000000000455,-13.0,-0.8499999999999996,False,True
-4.5,67.0,0.0,0.0,65.9,0.0,9,5.85,8.0,998.3,0.0,342.0,15.2,34.2225,391.95,-1.0,-15.0,0.0,True,False
-4.3,64.0,0.0,0.0,68.1,0.0,1,5.85,7.3,999.0,0.0,342.0,15.2,34.2225,374.4,1.0,-5.0,0.0,True,False
-3.4,74.0,0.0,0.0,72.8,0.0,17,4.4,5.4,1000.1,6.0,342.0,12.0,19.360000000000003,325.6,0.5,-3.0,-0.5999999999999996,False,True
-3.4,76.0,0.0,0.0,72.8,0.0,21,5.85,6.8,1000.5,2.0,342.0,12.0,34.2225,444.6,2.2000000000000455,9.0,0.0,False,True
-3.4,76.0,0.0,0.0,72.8,0.0,337,5.85,8.1,999.0,0.0,342.0,14.8,34.2225,444.6,0.0,12.0,0.0,True,False
-3.4,77.0,0.0,0.0,72.8,0.0,353,5.85,9.4,999.3,0.0,342.0,15.2,34.2225,450.45,-0.8000000000000682,3.0,1.4499999999999993,True,False
-3.4,83.0,0.0,0.0,72.8,0.0,355,4.4,7.3,1000.5,2.0,342.0,12.0,19.360000000000003,365.2000000000001,0.0,7.0,-1.4499999999999993,False,True
-3.8,84.0,0.0,0.0,72.8,0.0,346,5.2,8.7,1000.6,3.0,342.0,12.0,27.040000000000003,436.8,1.6000000000000227,8.0,-0.6499999999999995,False,True
-3.8,77.0,0.0,0.0,72.8,0.0,321,5.7,7.2,999.3,0.0,342.0,14.8,32.49,438.9,0.0,0.0,-0.1499999999999994,True,False
-4.8,82.0,0.0,0.0,72.8,0.0,355,1.2,4.9,1001.0,3.0,342.0,12.0,1.44,98.4,0.5,-1.0,-3.2,False,True
-3.0,74.0,0.0,0.0,71.9,0.0,314,5.85,9.5,999.3,0.0,342.0,14.8,34.2225,432.9,-1.3000000000000682,-10.0,0.6499999999999995,True,False
-5.0,73.0,0.0,0.0,72.8,0.0,344,4.4,4.7,999.3,0.0,342.0,15.2,19.360000000000003,321.20000000000005,0.0,-4.0,-1.2999999999999998,True,False
-5.0,81.0,0.0,0.0,72.8,0.0,356,4.5,8.4,1000.6,3.0,342.0,11.9,20.25,364.5,-0.3999999999999772,-1.0,3.3,False,True
-5.2,81.0,0.0,0.0,72.8,0.0,9,3.0,4.8,1000.5,3.0,342.0,12.0,9.0,243.0,1.2000000000000457,7.0,-2.8499999999999996,False,True
-2.9,74.0,0.0,0.0,72.1,0.0,353,5.5,5.9,999.3,0.0,342.0,15.2,30.25,407.0,0.0,1.0,1.0999999999999996,True,False
-5.7,80.0,0.0,0.0,72.8,0.0,1,4.3,9.4,1000.8,3.0,342.0,12.0,18.49,344.0,0.1999999999999318,-1.0,-0.2000000000000001,False,True
-5.7,72.0,0.0,0.0,72.8,0.0,324,5.85,8.2,999.3,0.0,342.0,14.8,34.2225,421.2,-1.2000000000000457,-9.0,2.8499999999999996,True,False
-6.2,78.0,0.0,0.0,72.8,0.0,353,2.9,7.2,1001.3,3.0,342.0,12.1,8.41,226.2,2.0,4.0,-2.6,False,True
-6.2,71.0,0.0,0.0,72.8,0.0,313,5.5,6.1,1000.0,0.0,342.0,14.8,30.25,390.5,-0.7999999999999545,-9.0,1.2000000000000002,True,False
-6.0,78.0,0.0,0.0,72.8,0.0,357,2.0,4.9,1000.6,3.0,342.0,12.0,4.0,156.0,1.3000000000000682,6.0,-3.85,False,True
-6.3,71.0,0.0,0.0,73.6,0.0,341,5.6,5.9,999.7,0.0,342.0,15.2,31.359999999999996,397.6,-1.599999999999909,-7.0,2.6999999999999997,True,False
-6.0,69.0,0.0,0.0,72.8,0.0,336,5.85,8.3,999.3,0.0,342.0,15.2,34.2225,403.65,-0.7000000000000455,-2.0,0.3499999999999996,True,False
-6.0,77.0,0.0,0.0,72.8,0.0,346,3.0,7.1,1000.6,3.0,342.0,12.0,9.0,231.0,0.0,-1.0,1.0,False,True
-6.0,73.0,0.0,0.0,72.8,0.0,3,4.4,9.0,1000.7,3.0,342.0,12.0,19.360000000000003,321.20000000000005,1.0,2.0,-1.1999999999999993,False,True
-5.8,64.0,0.0,0.0,73.6,0.0,339,3.8,4.1,999.7,0.0,342.0,14.8,14.44,243.2,0.4000000000000909,-5.0,-2.05,True,False
-5.6,72.0,0.0,0.0,73.6,0.0,335,5.85,7.1,999.0,0.0,342.0,14.8,34.2225,421.2,-1.6000000000000227,-5.0,2.8499999999999996,True,False
-7.3,75.0,0.0,0.0,72.9,0.0,1,3.9,5.7,1000.4,3.0,342.0,12.0,15.21,292.5,-0.3000000000000682,2.0,-0.5000000000000004,False,True
-7.3,82.0,0.0,0.0,73.5,0.0,338,2.7,5.7,1000.2,3.0,342.0,12.0,7.290000000000001,221.4,0.5,18.0,-1.0999999999999996,False,True
-7.3,77.0,0.0,0.0,73.5,0.0,345,5.5,5.7,998.6,0.0,342.0,15.2,30.25,423.5,-0.3999999999999772,5.0,-0.3499999999999996,True,False
-7.5,82.0,0.0,0.0,73.5,0.0,342,2.8,4.2,1000.5,5.0,342.0,12.0,7.839999999999999,229.6,0.1000000000000227,7.0,-1.1,False,True
-7.5,76.0,0.0,0.0,73.5,0.0,333,5.85,7.6,999.0,0.0,342.0,15.2,34.2225,444.6,-1.2000000000000457,-6.0,3.1499999999999995,True,False
-6.9,69.0,0.0,0.0,73.5,0.0,349,3.2,3.5,1000.0,0.0,342.0,15.2,10.240000000000002,220.8,1.3999999999999773,-8.0,-2.3,True,False
-6.9,79.0,0.0,0.0,73.5,0.0,349,3.6,6.3,1001.4,23.0,342.0,12.0,12.96,284.40000000000003,0.8999999999999773,-3.0,0.8000000000000003,False,True
-7.4,75.0,0.0,0.0,73.5,0.0,340,3.3,4.5,1001.6,40.0,342.0,11.9,10.89,247.5,2.6000000000000227,-1.0,-2.55,False,True
-4.1,70.0,0.0,0.0,73.6,0.0,335,3.2,3.5,1000.3,0.0,342.0,15.2,10.240000000000002,224.0,0.2999999999999545,1.0,0.0,True,False
-3.5,74.0,0.0,0.0,73.6,0.0,345,2.6,3.2,999.7,0.0,342.0,14.8,6.760000000000001,192.4,-1.6999999999999318,-5.0,-1.0,True,False
-7.1,80.0,0.0,0.0,73.6,0.0,1,3.6,6.7,1000.8,108.0,342.0,12.1,12.96,288.0,-0.8000000000000682,5.0,0.3000000000000002,False,True
-7.5,80.0,0.0,0.0,73.6,0.0,356,3.8,5.3,1000.9,122.0,342.0,11.9,14.44,304.0,0.6000000000000227,10.0,0.5999999999999996,False,True
-3.6,74.0,0.0,0.0,73.6,0.0,344,5.85,6.7,999.7,0.0,342.0,14.8,34.2225,432.9,0.0,0.0,3.2499999999999996,True,False
-6.8,82.0,0.0,0.0,73.6,0.0,3,2.0,5.3,1000.2,95.0,342.0,12.0,4.0,164.0,-0.599999999999909,2.0,-1.6,False,True
-6.8,77.0,0.0,0.0,73.6,0.0,341,4.5,5.1,998.6,0.0,342.0,15.2,20.25,346.5,-2.2999999999999545,-3.0,0.7000000000000002,True,False
-6.3,76.0,0.0,0.0,73.6,0.0,333,4.6,5.1,998.3,0.0,342.0,15.2,21.159999999999997,349.59999999999997,-1.400000000000091,2.0,-1.25,True,False
-6.3,83.0,0.0,0.0,73.6,0.0,351,4.6,7.6,999.5,92.0,342.0,12.0,21.159999999999997,381.7999999999999,-0.7000000000000455,1.0,2.5999999999999996,False,True
-6.0,76.0,0.0,0.0,72.8,0.0,343,5.85,8.0,997.6,0.0,342.0,14.8,34.2225,444.6,-1.0,-1.0,1.3499999999999996,True,False
-6.5,82.0,0.0,0.0,73.6,0.0,4,3.5,6.5,998.9,110.0,342.0,12.0,12.25,287.0,0.6000000000000227,6.0,-1.0999999999999996,False,True
-5.8,75.0,0.0,0.0,73.6,0.0,344,5.85,7.1,998.0,0.0,342.0,14.8,34.2225,438.75,-1.5,-8.0,1.25,True,False
-5.8,82.0,0.0,0.0,73.6,0.0,348,2.9,4.5,999.2,71.0,342.0,12.0,8.41,237.8,1.6000000000000227,6.0,-2.9499999999999997,False,True
-5.6,80.0,0.0,0.0,73.6,0.0,347,2.3,4.8,998.9,58.0,342.0,12.0,5.289999999999999,184.0,0.0,-2.0,-1.2000000000000002,False,True
-5.6,73.0,0.0,0.0,73.6,0.0,2,5.6,6.1,997.6,0.0,342.0,15.2,31.359999999999996,408.7999999999999,-0.3999999999999772,-2.0,-0.25,True,False
-5.3,72.0,0.0,0.0,73.6,0.0,347,5.5,6.5,997.6,0.0,342.0,15.2,30.25,396.0,-1.6000000000000227,-10.0,2.6,True,False
-5.3,80.0,0.0,0.0,73.6,0.0,1,4.6,6.0,999.0,12.0,342.0,12.1,21.159999999999997,368.0,0.1000000000000227,0.0,2.3,False,True
-5.3,80.0,0.0,0.0,73.6,0.0,14,3.1,4.5,998.4,3.0,342.0,12.0,9.61,248.0,0.7999999999999545,7.0,-2.4999999999999996,False,True
-7.3,72.0,0.0,0.0,73.5,0.0,5,5.2,5.9,997.3,0.0,342.0,14.8,27.040000000000003,374.4,-0.3000000000000682,0.0,-0.2999999999999998,True,False
-4.6,79.0,0.0,0.0,73.6,0.0,12,2.6,3.2,998.3,3.0,342.0,12.0,6.760000000000001,205.4,-0.7000000000000455,-1.0,-1.9999999999999996,False,True
-7.5,71.0,0.0,0.0,73.5,0.0,358,3.9,4.7,997.3,0.0,342.0,14.8,15.21,276.9,-1.1000000000000227,-9.0,0.7999999999999998,True,False
-4.1,72.0,0.0,0.0,73.6,0.0,14,3.8,4.1,996.6,0.0,342.0,15.2,14.44,273.59999999999997,-0.6999999999999318,0.0,-1.4000000000000004,True,False
-4.1,79.0,0.0,0.0,73.6,0.0,24,2.6,3.5,998.0,3.0,342.0,12.0,6.760000000000001,205.4,-0.2999999999999545,0.0,0.0,False,True
-3.5,77.0,0.0,0.0,73.6,0.0,94,3.6,4.6,997.6,3.0,342.0,12.0,12.96,277.2,0.3000000000000682,6.0,-0.2999999999999998,False,True
-7.4,68.0,0.0,0.0,73.5,0.0,42,4.1,4.3,996.6,0.0,342.0,15.2,16.81,278.79999999999995,0.0,-4.0,0.2999999999999998,True,False
-3.6,73.0,0.0,0.0,73.6,0.0,72,4.4,4.8,995.9,0.0,342.0,15.2,19.360000000000003,321.20000000000005,-2.1000000000000227,-6.0,1.8000000000000005,True,False
-3.6,80.0,0.0,0.0,73.6,0.0,96,3.4,4.0,997.0,3.0,342.0,12.1,11.56,272.0,-0.6000000000000227,3.0,-0.2000000000000001,False,True
-3.9,79.0,0.0,0.0,73.6,0.0,96,3.8,4.8,996.3,3.0,342.0,12.1,14.44,300.2,-0.3000000000000682,11.0,-0.2999999999999998,False,True
-3.9,74.0,0.0,0.0,73.6,0.0,75,3.9,4.2,994.9,0.0,342.0,14.8,15.21,288.59999999999997,-1.0,1.0,-0.5000000000000004,True,False
-4.8,89.0,0.0,0.0,77.4,0.0,88,0.5,0.9,994.1,3.0,342.0,12.0,0.25,44.5,-2.8999999999999773,9.0,-2.9,False,True
-5.4,83.0,0.0,0.0,79.8,0.0,43,1.3,1.4,992.9,0.0,342.0,15.2,1.6900000000000002,107.9,-3.3999999999999773,4.0,-2.5,True,False
-4.6,84.0,0.0,0.0,78.8,0.0,1,1.4,1.8,992.2,0.0,342.0,15.2,1.9599999999999995,117.6,-2.699999999999932,10.0,-2.5,True,False
-4.6,89.0,0.0,0.0,78.8,0.0,40,0.8,1.2,993.2,3.0,342.0,11.9,0.6400000000000001,71.2,-0.8999999999999773,0.0,0.3,False,True
-4.7,90.0,0.0,0.0,79.4,0.0,14,1.4,2.4,992.3,3.0,342.0,12.0,1.9599999999999995,126.0,-0.6000000000000227,7.0,0.0999999999999998,False,True
-5.5,83.0,0.0,0.0,79.8,0.0,5,3.3,3.6,991.2,0.0,342.0,15.2,10.89,273.9,-1.0,-1.0,1.9,True,False
-5.4,81.0,0.0,0.0,79.8,0.0,312,3.4,3.9,991.2,0.0,342.0,14.8,11.56,275.4,-2.0,-8.0,2.5999999999999996,True,False
-5.7,89.0,0.0,0.0,79.6,0.0,3,3.2,4.5,992.3,3.0,342.0,12.0,10.240000000000002,284.8,0.0,-1.0,1.8000000000000005,False,True
-5.7,81.0,0.0,0.0,79.8,0.0,312,4.8,5.1,990.2,0.0,342.0,14.8,23.04,388.8,-1.0,-2.0,1.5,True,False
-6.2,89.0,0.0,0.0,79.7,0.0,14,3.1,4.6,991.6,3.0,342.0,12.0,9.61,275.90000000000003,0.3999999999999772,8.0,-0.2999999999999998,False,True
-6.1,80.0,0.0,0.0,79.7,0.0,327,5.85,7.4,990.2,0.0,342.0,15.2,34.2225,468.0,-2.099999999999909,-9.0,2.6499999999999995,True,False
-6.1,88.0,0.0,0.0,79.7,0.0,295,1.0,2.0,991.8,4.0,342.0,12.0,1.0,88.0,1.599999999999909,7.0,-3.8,False,True
-7.5,79.0,0.0,0.0,79.8,0.0,344,5.6,6.0,990.9,0.0,342.0,15.2,31.359999999999996,442.4,-0.7000000000000455,-10.0,2.4999999999999996,True,False
-6.2,86.0,0.0,0.0,79.8,0.0,352,1.6,3.3,992.1,23.0,342.0,12.1,2.5600000000000005,137.6,1.8999999999999773,6.0,-4.25,False,True
-5.4,83.0,0.0,0.0,79.8,0.0,305,0.8,1.3,992.1,49.0,342.0,12.0,0.6400000000000001,66.4,0.3000000000000682,-5.0,-0.1999999999999999,False,True
-5.4,78.0,0.0,0.0,79.8,0.0,309,3.8,4.8,990.9,0.0,342.0,14.8,14.44,296.4,0.0,-1.0,-1.7999999999999998,True,False
-5.5,81.0,0.0,0.0,79.8,0.0,305,0.9,2.9,992.4,79.0,342.0,12.0,0.81,72.9,0.2999999999999545,-5.0,-0.7000000000000001,False,True
-5.5,77.0,0.0,0.0,79.8,0.0,328,2.3,2.6,991.2,0.0,342.0,14.8,5.289999999999999,177.1,-0.8999999999999773,-6.0,1.4999999999999998,True,False
-9.3,74.0,0.0,0.0,79.8,0.0,293,2.5,2.7,991.9,0.0,342.0,15.2,6.25,185.0,1.0,-4.0,-1.2999999999999998,True,False
-5.2,80.0,0.0,0.0,79.8,0.0,339,1.7,2.5,992.9,121.0,342.0,12.0,2.8899999999999997,136.0,0.5,-1.0,0.7999999999999999,False,True
-5.2,79.0,0.0,0.0,79.8,0.0,332,2.8,5.4,993.0,107.0,342.0,12.0,7.839999999999999,221.2,1.7999999999999543,2.0,0.5,False,True
-5.2,72.0,0.0,0.0,79.8,0.0,298,4.6,5.0,991.9,0.0,342.0,15.2,21.159999999999997,331.2,0.0,-2.0,2.0999999999999996,True,False
-5.4,75.0,0.0,0.0,79.8,0.0,338,3.0,4.3,993.2,92.0,342.0,12.0,9.0,225.0,0.3000000000000682,-5.0,1.3,False,True
-5.4,68.0,0.0,0.0,79.8,0.0,282,3.0,3.4,991.9,0.0,342.0,15.2,9.0,204.0,-1.1000000000000227,-11.0,0.2000000000000001,True,False
-4.8,64.0,0.0,0.0,77.4,0.0,335,2.5,2.8,992.2,0.0,342.0,15.2,6.25,160.0,0.3000000000000682,-8.0,-2.0999999999999996,True,False
-5.2,71.0,0.0,0.0,79.8,0.0,339,2.1,3.2,993.6,109.0,342.0,12.0,4.41,149.1,0.3999999999999772,-4.0,-0.8999999999999999,False,True
-5.5,60.0,0.0,0.0,79.8,0.0,264,4.0,4.2,992.9,0.0,342.0,14.8,16.0,240.0,1.0,-8.0,1.0,True,False
-5.5,68.0,0.0,0.0,79.8,0.0,342,1.4,2.7,994.4,88.0,342.0,12.0,1.9599999999999995,95.2,2.199999999999932,4.0,-1.1,False,True
-5.4,66.0,0.0,0.0,79.8,0.0,0,0.6,3.0,995.6,42.0,342.0,11.9,0.36,39.6,2.0,-5.0,-1.5,False,True
-5.4,57.0,0.0,0.0,79.8,0.0,267,2.3,2.9,994.6,0.0,342.0,15.2,5.289999999999999,131.1,1.7000000000000457,-3.0,-1.7000000000000002,True,False
-5.7,55.0,0.0,0.0,79.8,0.0,278,5.5,5.9,995.9,0.0,342.0,14.8,30.25,302.5,1.5,-13.0,4.1,True,False
-5.7,65.0,0.0,0.0,79.8,0.0,297,1.0,2.7,997.5,13.0,342.0,12.0,1.0,65.0,1.8999999999999773,-1.0,0.4,False,True
-6.2,56.0,0.0,0.0,79.7,0.0,274,4.1,4.7,997.6,0.0,342.0,14.8,16.81,229.59999999999997,3.0,-1.0,1.7999999999999998,True,False
-7.1,64.0,0.0,0.0,79.8,0.0,276,1.8,4.7,999.0,3.0,342.0,12.0,3.24,115.2,3.1000000000000227,9.0,-3.7,False,True
-6.1,61.0,0.0,0.0,79.7,0.0,252,1.0,1.7,999.0,0.0,342.0,15.2,1.0,61.0,1.5,-4.0,0.0,True,False
-7.5,68.0,0.0,0.0,79.8,0.0,284,1.8,3.2,1000.5,2.0,342.0,12.0,3.24,122.4,2.8999999999999773,12.0,-2.3,False,True
-8.0,64.0,0.0,0.0,79.8,0.0,283,2.7,4.5,1001.3,2.0,342.0,12.1,7.290000000000001,172.8,2.2999999999999545,0.0,0.9000000000000001,False,True
-8.0,59.0,0.0,0.0,79.8,0.0,269,2.9,3.3,1000.0,0.0,342.0,15.2,8.41,171.1,1.0,-2.0,1.9,True,False
-8.6,57.0,0.0,0.0,79.8,0.0,258,5.6,6.2,1001.0,0.0,342.0,15.2,31.359999999999996,319.2,0.5,-11.0,3.8,True,False
-8.6,61.0,0.0,0.0,79.8,0.0,298,2.3,5.7,1002.5,2.0,342.0,11.9,5.289999999999999,140.29999999999998,1.2000000000000457,-3.0,-0.4000000000000003,False,True
-9.3,62.0,0.0,0.0,79.8,0.0,289,2.1,4.3,1003.5,2.0,342.0,12.0,4.41,130.20000000000002,3.5,3.0,-0.7999999999999998,False,True
-5.5,58.0,0.0,0.0,79.8,0.0,268,3.0,3.8,1002.4,0.0,342.0,15.2,9.0,174.0,1.3999999999999773,1.0,-2.5999999999999996,True,False
-9.7,63.0,0.0,0.0,79.8,0.0,271,3.3,7.0,1004.8,3.0,342.0,12.1,10.89,207.9,2.2999999999999545,2.0,1.0,False,True
-5.2,59.0,0.0,0.0,79.8,0.0,260,4.2,4.6,1003.4,0.0,342.0,14.8,17.64,247.8,-0.1000000000000227,-3.0,2.1,True,False
-10.0,58.0,0.0,0.0,79.8,0.0,264,3.8,4.0,1004.7,0.0,342.0,14.9,14.44,220.4,2.300000000000068,0.0,0.7999999999999998,True,False
-10.0,63.0,0.0,0.0,79.8,0.0,263,3.2,6.0,1006.2,2.0,342.0,12.0,10.240000000000002,201.6,1.400000000000091,0.0,-0.0999999999999996,False,True
-10.1,63.0,0.0,0.0,79.8,0.0,277,2.9,5.0,1007.6,3.0,342.0,11.9,8.41,182.7,4.2000000000000455,4.0,-1.3000000000000005,False,True
-10.1,59.0,0.0,0.0,79.8,0.0,243,2.9,3.4,1006.1,0.0,342.0,14.9,8.41,171.1,1.3999999999999773,1.0,-0.8999999999999999,True,False
-10.0,59.0,0.0,0.0,79.8,0.0,280,2.2,2.7,1007.8,0.0,342.0,15.2,4.840000000000001,129.8,1.599999999999909,-4.0,-1.0,True,False
-10.0,62.0,0.0,0.0,79.8,0.0,241,2.6,4.6,1008.7,2.0,342.0,12.0,6.760000000000001,161.20000000000002,1.1000000000000227,-1.0,-0.2999999999999998,False,True
-10.0,59.0,0.0,0.0,79.8,0.0,264,2.3,2.8,1008.1,0.0,342.0,14.9,5.289999999999999,135.7,2.0,0.0,-0.6000000000000001,True,False
-10.0,61.0,0.0,0.0,79.8,0.0,249,2.8,5.2,1009.3,2.0,342.0,12.0,7.839999999999999,170.79999999999998,1.5,2.0,0.5999999999999996,False,True
-10.1,60.0,0.0,0.0,79.8,0.0,268,3.3,3.4,1009.1,0.0,342.0,14.9,10.89,198.0,0.3999999999999772,-2.0,0.6999999999999997,True,False
-10.1,62.0,0.0,0.0,79.8,0.0,278,1.0,2.4,1010.8,2.0,342.0,12.1,1.0,62.0,2.699999999999932,3.0,-1.2999999999999998,False,True
-10.1,63.0,0.0,0.0,79.8,0.0,286,1.7,3.8,1011.2,2.0,342.0,11.8,2.8899999999999997,107.1,1.900000000000091,2.0,-1.1,False,True
-10.1,58.0,0.0,0.0,79.8,0.0,302,2.8,3.0,1010.5,0.0,342.0,14.8,7.839999999999999,162.39999999999998,1.3999999999999773,-2.0,-0.5,True,False
-10.1,65.0,0.0,0.0,79.8,0.0,313,1.6,3.4,1011.2,3.0,342.0,12.0,2.5600000000000005,104.0,0.4000000000000909,3.0,0.6000000000000001,False,True
-7.3,60.0,0.0,0.0,79.8,0.0,286,2.9,3.5,1011.2,0.0,342.0,14.9,8.41,174.0,0.0,-3.0,1.2,True,False
-7.1,61.0,0.0,0.0,79.8,0.0,327,3.8,4.1,1011.2,0.0,342.0,14.8,14.44,231.8,0.7000000000000455,3.0,1.0,True,False
-9.9,65.0,0.0,0.0,79.8,0.0,0,2.2,4.8,1011.2,17.0,342.0,12.0,4.840000000000001,143.0,0.0,0.0,0.6000000000000001,False,True
-6.9,60.0,0.0,0.0,79.8,0.0,286,2.4,2.6,1011.2,0.0,342.0,15.2,5.76,144.0,0.0,0.0,-0.5,True,False
-9.1,64.0,0.0,0.0,79.8,0.0,355,2.1,2.6,1011.2,129.0,342.0,12.0,4.41,134.4,0.0,3.0,-1.6999999999999995,False,True
-8.2,65.0,0.0,0.0,79.8,0.0,326,1.8,4.3,1011.2,327.5,342.0,12.1,3.24,117.0,0.0,0.0,-0.4000000000000001,False,True
-6.4,59.0,0.0,0.0,79.8,0.0,340,3.9,4.2,1011.2,0.0,342.0,14.8,15.21,230.1,0.0,-1.0,1.5,True,False
